Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[52.21807489310604, 39.77658073555126, 57.20998366868013]",13.360304081419704,0.0,0.8264895573841597,False,"(30, 120)","Interval: [52.21807489310604, 57.20998366868013] req=9.0 act=4.99"
1,AM-II,"[42.21613037281544, 38.39647785351099, 45.01059733315668]",37.95293506784769,0.0,0.5071047393786015,False,"(30, 120)","Interval: [38.39647785351099, 42.21613037281544] req=9.0 act=3.82; Interval: [42.21613037281544, 45.01059733315668] req=9.0 act=2.79"
2,AM-III,"[64.37042640680221, 61.37461010914083, 67.29733663240467]",40.25757825578722,0.0,0.5425275198205997,False,"(30, 150)","Interval: [61.37461010914083, 64.37042640680221] req=9.0 act=3.00; Interval: [64.37042640680221, 67.29733663240467] req=9.0 act=2.93"
3,AM-IV,"[55.49843342049348, 50.86321896390093, 53.97695497036208]",27.381015163536528,0.0,0.6444024004735516,False,"(30, 120)","Interval: [50.86321896390093, 53.97695497036208] req=9.0 act=3.11; Interval: [53.97695497036208, 55.49843342049348] req=9.0 act=1.52"
4,AM-V,"[65.87082085470854, 60.324165014134664, 69.49730382898058]",29.422870617180287,0.0,0.6656491975320422,False,"(30, 150)","Interval: [60.324165014134664, 65.87082085470854] req=9.0 act=5.55; Interval: [65.87082085470854, 69.49730382898058] req=9.0 act=3.63"
5,AM-VI,"[65.03923315025361, 56.78072418217124, 67.75361312652342]",23.423703518826073,0.0,0.763396934153272,False,"(30, 180)","Interval: [56.78072418217124, 65.03923315025361] req=9.0 act=8.26; Interval: [65.03923315025361, 67.75361312652342] req=9.0 act=2.71"
