Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[73.6494506486827, 48.946228407644085, 59.07829348615441]",0.0,0.0,1.0,False,"(30, 120)",None
1,AM-II,"[58.16169235996174, 49.63849946554091, 50.52040620130917]",7.911584997921326,0.0,0.8972521428841386,False,"(30, 120)","Interval: [49.63849946554091, 50.52040620130917] req=9.0 act=0.88; Interval: [50.52040620130917, 58.16169235996174] req=9.0 act=7.64"
2,AM-III,"[74.04877656615423, 66.94447710914949, 59.0297896728498]",6.771215378192655,0.0,0.9230543707023562,False,"(30, 150)","Interval: [59.0297896728498, 66.94447710914949] req=9.0 act=7.91; Interval: [66.94447710914949, 74.04877656615423] req=9.0 act=7.10"
3,AM-IV,"[63.5071554207317, 56.09987384076401, 52.623730798359]",7.610668465772287,0.0,0.9011601497951651,False,"(30, 120)","Interval: [52.623730798359, 56.09987384076401] req=9.0 act=3.48; Interval: [56.09987384076401, 63.5071554207317] req=9.0 act=7.41"
4,AM-V,"[68.44453447143654, 67.59634933265048, 67.98943918391947]",32.06922827024769,0.0,0.635576951474458,False,"(30, 150)","Interval: [67.59634933265048, 67.98943918391947] req=9.0 act=0.39; Interval: [67.98943918391947, 68.44453447143654] req=9.0 act=0.46"
5,AM-VI,"[69.66857109753792, 63.663093696177924, 61.051330374060456]",12.643507277917733,0.0,0.8722878052735583,False,"(30, 180)","Interval: [61.051330374060456, 63.663093696177924] req=9.0 act=2.61; Interval: [63.663093696177924, 69.66857109753792] req=9.0 act=6.01"
