Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[87.61762293728187, 49.086049403142916, 88.10936863085196]",28.360847688099682,0.0,0.6316773027519522,False,"(30, 120)","Interval: [87.61762293728187, 88.10936863085196] req=9.0 act=0.49"
1,AM-II,"[66.93857975375076, 42.27006647024186, 69.85220929705605]",20.287901522315696,0.0,0.7365207594504455,False,"(30, 120)","Interval: [66.93857975375076, 69.85220929705605] req=9.0 act=2.91"
2,AM-III,"[101.89410800065741, 65.92735507962385, 93.78349620603743]",2.9646273512667185,0.0,0.9663110528265145,False,"(30, 150)","Interval: [93.78349620603743, 101.89410800065741] req=9.0 act=8.11"
3,AM-IV,"[60.003238099699324, 47.85773348449255, 69.4325530315941]",0.0,0.0,1.0,False,"(30, 120)",None
4,AM-V,"[66.64493162103028, 57.38577395143031, 75.08798336639487]",1.8564941821180507,0.0,0.978903475203204,False,"(30, 150)","Interval: [66.64493162103028, 75.08798336639487] req=9.0 act=8.44"
5,AM-VI,"[77.49979121552067, 55.85865903268922, 98.64242267505571]",0.0,0.0,1.0,False,"(30, 180)",None
