Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[49.217700826742, 30.309405108750553, 63.71634450906943]",0.0,0.0,1.0,False,"(30, 120)",None
1,AM-II,"[38.38291024919857, 35.82717503716418, 45.92610001727952]",26.336916732948858,0.0,0.6579621203513135,False,"(30, 120)","Interval: [35.82717503716418, 38.38291024919857] req=9.0 act=2.56; Interval: [38.38291024919857, 45.92610001727952] req=9.0 act=7.54"
2,AM-III,"[72.22008574331471, 65.16476776790728, 71.60020216512731]",29.002290407200327,0.0,0.6704285180999963,False,"(30, 150)","Interval: [65.16476776790728, 71.60020216512731] req=9.0 act=6.44; Interval: [71.60020216512731, 72.22008574331471] req=9.0 act=0.62"
3,AM-IV,"[46.407038066247445, 43.76655093466304, 53.936940925321174]",26.098700031139543,0.0,0.6610558437514344,False,"(30, 120)","Interval: [43.76655093466304, 46.407038066247445] req=9.0 act=2.64; Interval: [46.407038066247445, 53.936940925321174] req=9.0 act=7.53"
4,AM-V,"[69.34497932731426, 59.53753510958175, 67.19585230161805]",23.39527775099749,0.0,0.7341445710113921,False,"(30, 150)","Interval: [59.53753510958175, 67.19585230161805] req=9.0 act=7.66; Interval: [67.19585230161805, 69.34497932731426] req=9.0 act=2.15"
5,AM-VI,"[68.63439918690128, 60.163365725147585, 73.9701118310383]",13.9775129803643,0.0,0.8588130001983404,False,"(30, 180)","Interval: [60.163365725147585, 68.63439918690128] req=9.0 act=8.47; Interval: [68.63439918690128, 73.9701118310383] req=9.0 act=5.34"
