Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[68.00073709031166, 38.485668540670744, 59.85698663652312]",2.8541651540381943,0.0,0.962932920077426,False,"(30, 120)","Interval: [59.85698663652312, 68.00073709031166] req=9.0 act=8.14"
1,AM-II,"[49.05623666081185, 36.46615987476119, 52.86161104051814]",17.315418734312356,0.0,0.7751244320219175,False,"(30, 120)","Interval: [49.05623666081185, 52.86161104051814] req=9.0 act=3.81"
2,AM-III,"[78.62843400030513, 54.512652555940804, 71.72510817724972]",6.98891392314863,0.0,0.9205805236005837,False,"(30, 150)","Interval: [71.72510817724972, 78.62843400030513] req=9.0 act=6.90"
3,AM-IV,"[63.10874532023204, 49.22091455931177, 59.317678005161106]",17.363108949763557,0.0,0.7745050785744992,False,"(30, 120)","Interval: [59.317678005161106, 63.10874532023204] req=9.0 act=3.79"
4,AM-V,"[73.10653531132508, 61.73833953614432, 75.60972071505928]",21.65604865421931,0.0,0.7539085380202352,False,"(30, 150)","Interval: [73.10653531132508, 75.60972071505928] req=9.0 act=2.50"
5,AM-VI,"[67.14341950694693, 55.350691465121585, 61.2950179934131]",11.778525568099104,0.0,0.8810249942616252,False,"(30, 180)","Interval: [55.350691465121585, 61.2950179934131] req=9.0 act=5.94; Interval: [61.2950179934131, 67.14341950694693] req=9.0 act=5.85"
