Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[85.18185247352818, 37.3584481987548, 72.61791287762881]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[59.72507878974439, 39.71461192305918, 61.54533274135093]",23.93248682797818,0,0.6891884827535302,False,"(30, 120)","Interval: [59.72507878974439, 61.54533274135093] req=9 act=1.82"
2,AM-III,"[91.29129711435559, 61.14871524369332, 85.16943079490207]",9.593778935154944,0,0.8909797848277847,False,"(30, 150)","Interval: [85.16943079490207, 91.29129711435559] req=9 act=6.12"
3,AM-IV,"[66.29770408707793, 46.92933793791176, 63.73839162486305]",21.468958459283723,0,0.72118235767164,False,"(30, 120)","Interval: [63.73839162486305, 66.29770408707793] req=9 act=2.56"
4,AM-V,"[69.53824243452405, 59.955287086975915, 76.24271039918077]",7.651773451144284,0,0.9130480289642695,False,"(30, 150)","Interval: [69.53824243452405, 76.24271039918077] req=9 act=6.70"
5,AM-VI,"[69.70144865622373, 55.75953087676367, 82.77960709337354]",0.0,0,1.0,False,"(30, 180)",None
