Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[81.53479817494495, 45.0875933616963, 62.248259691989226]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[57.703740133708166, 50.70511607027313, 51.81682469877583]",13.66373662168276,0,0.822548875043081,False,"(30, 120)","Interval: [50.70511607027313, 51.81682469877583] req=9 act=1.11; Interval: [51.81682469877583, 57.703740133708166] req=9 act=5.89"
2,AM-III,"[90.27795680757296, 71.25833656415355, 70.52840639866628]",3.4458624310469688,0,0.9608424723744663,False,"(30, 150)","Interval: [70.52840639866628, 71.25833656415355] req=9 act=0.73"
3,AM-IV,"[65.56892672508869, 57.05609471603156, 53.016736819529505]",3.690827512933718,0,0.9520671751567049,False,"(30, 120)","Interval: [53.016736819529505, 57.05609471603156] req=9 act=4.04; Interval: [57.05609471603156, 65.56892672508869] req=9 act=8.51"
4,AM-V,"[73.68074425078724, 68.46761455785554, 74.52109305239635]",39.82173835153063,0,0.5474802460053338,False,"(30, 150)","Interval: [68.46761455785554, 73.68074425078724] req=9 act=5.21; Interval: [73.68074425078724, 74.52109305239635] req=9 act=0.84"
5,AM-VI,"[70.53161747002187, 59.74280998440052, 60.244177561123706]",3.541096843032007,0,0.9642313450198787,False,"(30, 180)","Interval: [59.74280998440052, 60.244177561123706] req=9 act=0.50"
