y_true,y_pred,smiles
58.8,62.414497,CC1=NC=C(C2=C3C=CC=CC3=CC=C2)C=C1
66.0,70.113045,FC1=CC=C(C2=CN=C3NC=CC3=C2)C(F)=N1
61.2,55.546326,NC1=CC=CC(Cl)=C1OC
60.6,64.48287,CC(C1=CC(C2=CC=C3N=CC=CC3=C2)=CC=C1)=O
47.4,51.855885,ClC1=NC2=CC=CC=C2N1
76.8,81.63639,CC1=CC=C(C2=NC(OC)=NC(OC)=N2)C=C1
90.6,91.55732,CN(C)C1=CC=CC(C2=CC=C(F)C(C)=C2)=C1
58.8,62.890247,CN1N=CC=C1C2=CC3=NN(C)C=C3C=C2
82.8,81.57435,N#CC1=CC=C(C2=CC3=CC=CC=C3O2)N=C1
78.0,78.62199,CC1=C(C=NC(C2=CC(OC)=CC=C2OC)=C1)F
83.4,85.44125,CCC(=O)C1=CC=C(N2C=CC3=C2C=CC(C#N)=C3)C=C1
76.8,86.69015,COC(C1=C(C2=CC=C(C=C2)C(F)(F)F)N=C(C=C1)C)=O
79.2,78.01188,CC(C1=CC(C2=CC3=CC=CC=C3S2)=CN=C1)=O
100.8,94.57601,O=C(OCC)C1=CN=C(N2CCCC3C2CCCC3)N=C1
70.8,76.74979,CN(C1=NC=CN=C1)CC2=CC=CC=C2
75.6,74.92596,NC1=C(C2=CC=CC=C2)C=C(C=C1)C#N
55.2,54.099075,CC1=CN=CC(C2=CC3=C(C=CN3)C=C2)=C1
46.2,52.848763,CN1C=C(C2=CN=C3NC=CC3=C2)C=N1
96.0,97.10262,CC(=O)C1=CC=C(N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)S1
60.6,59.42839,COC1=NC=C(C2=NC=CC(F)=C2)C=N1
69.0,71.54018,CC(C1=CC(C2=CC=C(N=C2)OCC)=CN=C1)=O
63.6,59.237896,COC1=CC=CC=C1/C=C/C2=CC3=C(C=C2)C=NC=C3
76.8,65.99524,CC1=CC=C(N(C2=CC=CC=C2)C2=CC=CC(C)=N2)C=C1
49.8,50.192024,COC1=CC=C(N(C)C2=NC=CC(OC)=C2)C=C1
65.4,67.3978,CN1N=CC(C2=CC=CC=C2)=C1
66.0,67.225815,CC1=CN=CC(C2=CC=C(C)C(F)=C2)=C1
57.0,55.921787,NC1=CC(C2=CN(N=C2)C3CCOCC3)=CC=C1C
58.8,66.78094,CC1CN(C2=CN=C(N3CCOCC3)C=C2)CCC1
76.8,78.6043,COC1=CC=C(C2=CN=C(C=C2)OC)C=C1F
56.4,53.006187,COC1=CC=C(C2=CC=C3N=CNC3=C2)C=C1F
43.8,49.554348,CC1=CN=C(N2C(C=CN=C3)=C3C=C2)N=C1
73.8,69.3688,ClC1=CC=C(C2=CC=C(C=C2)C(NC)=O)C=C1
61.2,63.6254,CC1=CC=CN=C1/C=C/C(C=C2)=CC=C2C
51.6,55.258183,CC(C1=CC(C2=CN=C(N=C2)OC)=CN=C1)=O
94.2,94.197,FC1=CC=C(C=C1)C2=CSC(CCC3=CC=CC=C3)=N2
65.4,69.096,N#CC1=CC=C(C2=CC(F)=C(N)C=C2)C=N1
74.4,72.38251,CC1=C(C2=NC3=CC=CC=C3C=C2)C(C)=NO1
94.8,87.52745,COC1=CC=C(C(F)=C1)C2=CSC(C3COC4=CC=CC=C4O3)=N2
62.4,60.052628,CN(C1=CN=C(N2CCOCC2)C=C1)C3CCCCC3
51.6,55.650894,COC1=NC=C(C2=CC=C(O2)C=O)C=N1
52.8,61.522514,CCC1=NC(OC)=NC(OC)=N1
93.0,75.09558,Cc1cccnc1N1c2ccccc2Sc2ccccc12
69.6,81.278435,OC1=CC2=CC=C(C(C=C(C(F)=C3)C(C)C)=C3OC)N=C2C=C1
63.6,58.491585,C1(NCC2CCCCC2)=CN=C(N3CCOCC3)C=C1
66.0,65.75977,COC1=NC(OC)=NC=C1C2=CC(F)=CN=C2
85.8,85.06179,CN(C1=CC=C(C#N)C=N1)C1CCCCC1
82.8,83.33847,CCCCC1=NC(C2=NC=CS2)=CS1
57.6,56.17874,COC(C=C1)=CC=C1OC2=CC=CN=C2C
65.4,66.991585,CC1=NNC2=C1C=C(C3=CC=C(S3)C=O)C=C2
64.2,64.729195,CCOC1=CC=C(C2=CC=C3N=CC=CC3=C2)C=N1
61.2,62.87238,COC1=NC=C(C2=CC=CC3=C2C=NN3)C(OC)=N1
57.0,53.179657,CC1=CC(C2=CC=CC(C)=C2C)=NC=C1
65.4,76.8006,CCC1=CN=C(N(C)CCC)N=C1
72.0,79.980736,CC1=CC2=C(N1C3=CN=C(OC)N=C3OC)C=CC=C2
87.65189,87.39181,CC1=CC(C2=NC(C)=CC(C(OC)=O)=N2)=CC(C)=C1
85.20172,87.7156,CC1=CC(C2=NC=CC(C3=CC=CC=C3)=C2)=CC(C)=C1
69.0,75.529366,NC1=CC=C(C2=CC3=C(OC=C3)C=C2)C=C1
79.8,82.22489,NC1=CC(C(C(C)=C2)=CC=C2C(OC)=O)=CC=C1C
72.0,73.7891,CC1CN(C(N=C2)=NC=C2C(O)=O)CCC1
61.8,64.77419,NC1=CC(C)=CC(C2=CC=C(C)C([N+]([O-])=O)=C2)=N1
76.8,83.52591,[O-][N+](C1=C(C(CC(C2=CC3=CC=CC=C3N=C2)=O)=CC=C1)OC)=O
57.0,61.317986,CC1=CC=C(C=C1C(CC(C=C2)=CN=C2C)=O)C
63.6,67.178604,CC1=CC(C(C(C2=NC=CC(C)=C2)C)=O)=CC=C1
82.8,79.312996,CC(C=C1)=CC=C1C(CC2=CC3=C(C=C2)OCCO3)=O
85.2,78.53634,ClC1=CC=C(N=C2CC)C(C=C2C(CC)=O)=C1
51.0,57.599808,NC(C=C1)=CC=C1C(CC(C=C2)=CC=C2N(C)C)=O
66.6,62.87954,COC(C=CC1=C2)=CC1=CC=C2C(CC3=NC=CC=C3)=O
68.4,67.56303,CCC(C=C1)=CC=C1C(CC2=CN=CC3=CC=CC=C32)=O
51.6,54.511524,CC1=CC=CC=C1C(CC(C=C2)=CN=C2C)=O
70.2,82.58973,CCN(C1=CC=C(CC(C2=CC=C3C=C(C=CC3=C2)OC)=O)C=C1)CC
52.2,72.33753,C1(CNCC2=CC=CS2)=CC=C3OCCOC3=C1
80.4,75.52184,COC1=C(C)C(CC(C2=CC3=CC=CC=C3N=C2)=O)=CC=C1
72.0,62.99587,BrC(C=C1)=CC=C1C(C2=CC=CC=C2N=C3CC4)=C3CC4OC
81.0,73.26244,ClC1=CC=C(N=C2CC3)C(C=C2CC3CC)=C1
92.4,91.75389,ClC1=CC=C2C(C3=CC=CC=C3)=C(C(CC(C)(C4)C)=O)C4=NC2=C1
69.0,66.67065,CC1=CC(C(C(C2=NC=CC=C2)C)=O)=CC=C1
81.6,88.49792,CC(C1=CC=CC=C1N=C2C(C)C)=C2C(OC)=O
90.6,89.85974,CCOC(C1=C(C2=CC=CC=C2N=C1CC)C3=CC=CC=C3)=O
58.2,61.473946,CC1=NC=C(C(C)C(C2=CC=CS2)=O)C=N1
81.6,78.74533,CNC(C=C1)=CC=C1C(CC2=CC=C(C(F)=C2)C)=O
73.2,69.825264,CC1=NC=CN=C1C(CC2=CC3=C(C=C2)OCCO3)=O
57.6,63.83381,CC1=CC=CN=C1C(C)C(C(O2)=CC=C2C)=O
78.6,79.58507,COC1=NC=C(C(C(C2=CC=C(C=C2)CC)=O)C)C=N1
75.0,71.2884,COC(C(OC)=C1)=CC=C1C(CC2=CC3=C(C=C2)OCCO3)=O
57.6,60.535812,CC1=CC=C(O1)C(C(C2=CN=C(N3CCOCC3)C=C2)C)=O
81.0,84.02149,CC1CC2=NC3=CC=CC=C3C(C4=CC=CC=C4)=C2C(C1)=O
72.0,70.56568,CC(C(C=C1)=NN1C)C(C2=CC=C(C=C2)C)=O
66.0,66.414116,O=C(C1=CC=CC=C1)C(C2=NC=CC=C2)CC
84.6,81.42642,CC1=C(C(OC(C)(C)C)=O)C(C)=NC2=C(O)C=CC=C12
73.2,74.04654,CC(C(C(C)=NN1)=C1C)C(C2=CC=C(C=C2)CC)=O
100.2,98.636086,ClC1=CC=C(N=C2CC)C(C(C3=CC=CC=C3Cl)=C2C(OCC)=O)=C1
80.4,78.42495,CC(C1=NC=C(C=C1)OC)C(C2=CC=C(C=C2)CC)=O
57.6,55.49334,O=C(C1=CC=CC=C1)C(C2=CN3C(C=C2)=NC=C3)CC
76.8,78.09141,CC1=CC=C(C=C1C(CC2=CN=CC(F)=C2)=O)C
70.2,74.47954,CC(C1=CN=C(N2CCOCC2)C=C1)C(C3=CC=C(C=C3)CC)=O
58.2,58.83684,COC1=CC=CC=C1C(CC2=CN=C(N3CCOCC3)C=C2)=O
69.0,83.390114,CCN(C1=CC=C(CC(C2=CC(C)=CC=C2C)=O)C=C1)CC
84.6,82.7992,COC(C(OC)=C1)=CC=C1C(CC2=CC(C)=CC=C2C)=O
56.4,58.052525,CC(C=C1C)=CC=C1C(CC2=NC(C)=CC=C2)=O
72.0,72.82476,COC(C(OC)=C1)=CC=C1C(CC2=C3C=CNC3=CC=C2)=O
63.6,68.79104,COC1=NC=C(CC(C2=CC=C(C(OC)=C2)OC)=O)C=N1
56.4,57.220905,CC(C=C1)=CC=C1C(CC2=NC=CC=C2)=O
67.8,65.00637,COC1=CC=CC=C1C(CC2=CC=C3NN=NC3=C2)=O
58.2,59.176197,CC1=NC=CC=C1C(C(C2=CC=C(C=C2)C)=O)C
55.2,64.12912,COC1=CN=CC(CC(C2=CC=C(C(OC)=C2)OC)=O)=C1
70.2,63.926773,O=C1C2=C(C3=CC=CC=C3N=C2CC1)C4=CC=CC=C4
70.2,68.01348,CC1=CC(C(C(C2=NC=C(C=C2)C)C)=O)=CC=C1
81.0,74.74273,O=C(C1=CC2=CC=CC=C2N=C1)CC3=CC=C(C)C(OC)=C3
76.2,65.98246,ClC(C=C1)=CC=C1C2=C(CCC3)C3=NC4=CC=CC=C24
72.6,75.39048,CC1=CC(C)=CC(C(CC(C=C2)=NN2C)=O)=C1
79.8,75.92418,O=C(C1=CC=CC=C1)CC2=NC(C(F)(F)F)=CC=C2
91.2,91.92218,COC(C=CC1=C2)=CC1=CC=C2C(CC3=CC=C(C(F)=C3)C)=O
83.4,81.159645,COC(C(OC)=C1)=CC=C1C(CC2=CC=C3C(CC3)=C2)=O
55.8,56.70597,O=C(C1=CC2=CC=CC=C2O1)CC(C=C3)=CN=C3C
82.2,73.09234,CC1(C)CC(C2=C(C3=CC=CC=C3N=C2C1)C4=CC=CC=C4)=O
63.6,61.426445,NC(C=C1)=CC=C1C(CC2=CC(N(C)C)=CC=C2)=O
79.2,79.29629,CCN1C=CC=C1C(CC2=CC=C3OCCC3=C2)=O
95.4,96.53666,CC(C)OC1=NC=CC=C1C(C(C2=CC=C(C=C2)CC)=O)C
88.8,80.46851,COC(C(OC)=C1)=CC=C1C(CC2=CSC(C)=C2)=O
72.6,80.42383,COC1=CC(OC)=CC(CNC2=CC=C([N+]([O-])=O)C(OC)=C2)=C1
90.0,73.900246,COC1=CC=C(OC)C(NC2=NC=CC=C2C(F)(F)F)=C1
79.80134,81.435905,COC1=CC(NC2=CC=C(F)C(C#N)=C2)=CC=C1
60.6,64.36848,COCCCNC1=NC=C(N(=O)=O)C=N1
72.0,71.863174,FC(F)(F)C1=NC=CC(NC2=CC=C(OC)C=C2)=C1
67.8,63.908016,O=C(C1=CC=NC=C1NC2=CSC=C2)OC
48.6,51.835167,Cc1nccn1-c1ccc(Nc2cc(F)ccn2)cc1
62.4,66.77726,O=N(C1=CN=C(NCC2CCOCC2)N=C1)=O
83.4,84.829185,CCOC(C1=NC(NCC2=CC3=CC=CC=C3S2)=CC=C1)=O
76.2,75.17184,FC(F)(F)C1=NC=CC(NC(SC2=NC=N3)=CC2=C3Cl)=C1
45.0,49.084396,CC(C=C1)=CC=C1NC2=NC=CC=C2
80.4,85.37021,CC1=CC=C(NC2=CC=CC=C2)C=C1
63.0,61.930046,COC(=O)c1ccncc1Nc1ncc(C)cn1
81.6,62.900276,O=C(C1=CC=C(C=C1)NC(C=C2)=NC=C2Cl)OC
89.4,87.707085,COC(C(C)=C1)=CC=C1NC2=CC=CC=C2OC
64.2,63.050777,ClC1=CC(CNC(C=C2)=NC=C2C(OC)=O)=NC=C1
78.0,73.57422,O=C(OC)C1=CC=NC(NC2=CC=C(F)C(Cl)=C2)=C1
77.4,84.17918,FC(F)(F)C1=NC=CC(NC2=CC3=CC=C(C=C3C=C2)OC)=C1
75.0,76.466705,CC(=O)c1cccc(Nc2ccc3OCCOc3c2)c1
48.0,52.523895,C1(CNCC2=CC=NC=C2)=CC=C(C=C1)N3CCCC3
66.0,66.219925,CC(C1=CC(NC(C=C2F)=CC=C2C(OC)=O)=CN=C1)=O
79.2,81.13217,FC(F)(F)C1=NC=CC(NC2=CCN(C(OC(C)(C)C)=O)CC2)=C1
76.2,68.16929,O=C(C1=CC=C(C=C1)NC2=NC(F)=CC=C2)OC
78.0,77.972755,O=C(OC)CC1=CC=C(NC(NC2=CC=CC=C2OCC)=O)C=C1
43.8,49.0203,CC1=NC=CC(NC(C=C2)=NC=C2F)=C1
63.6,61.800346,CSc1ccc(Nc2cccc3cnccc23)cc1
54.6,64.95037,FC1=CN=C(OC)C(CNC(C=CC(C)=N2)=C2C)=C1
66.0,67.81475,CC(=O)c1ccc(Nc2cccc(F)n2)s1
51.6,52.250916,CC(NCC1=NC2=CC=CC=C2C=C1)(C)C
82.8,83.23793,CCc1ccc(Nc2ccc3oc(=O)ccc3c2)cc1
97.8,96.35264,C(C1=CC=CC=C1)(C2=CC=CC=C2)CCNC3=C4OC=CC4=CC=C3
63.6,50.482742,COC1=CC=C(C=N1)CNC2=CC=C(N=C2)Cl
50.4,66.73139,COC(=O)c1ccc(NCC(C)C)nc1
100.2,98.2377,O=C(C1=CC=CC(NC2=CC3=C(C=C2)C4=C(C=CC=C4)C(C)3C)=C1)OCC
101.4,97.55825,O=[N+](C1=CC(C2=CC=C(C)C=C2)=CC=C1N3CCCCC3)[O-]
67.2,69.67849,COC1=NC=C(NC2CCCCC2)C=N1
84.6,93.40295,CCC(C=C1)=CC=C1NC2=CC=CC=C2
51.0,53.41352,COC(=O)c1ccc(Nc2cncnc2C)nc1
74.4,72.11463,CC(C=C1)=CC=C1NC2=CC3=CC=CC=C3N=C2
87.6,93.07116,[O-][N+](C(C=C1)=CN=C1NC(C=C2)=CC=C2C(C)C)=O
51.6,52.17993,CN1CCCC1CCNC2=CC=C(C=C2)C(CC)=O
61.8,59.85255,COC(N=C1)=CC=C1NC2=CC(C(O)=O)=CC=C2
85.8,84.20374,COC1=CC=C(OC)C(NC2=CC=C(C=C2C)C(OC)=O)=C1
61.8,71.214485,CN(N=C1)C=C1CN2CCC3=C2C=CC=C3
78.0,78.29175,O=[N+]([O-])C1=CN=C(NCCC2=CC=CS2)C=C1C
50.4,55.453365,CCN1C(CNC(C=C2C)=CC=C2C#N)CCC1
81.0,82.91497,CC(C)S(=O)(=O)c1ccccc1Nc1ccc(cc1C)C(C)=O
78.0,74.97289,COCCCNC1=C(N(=O)=O)C=CC(OC)=N1
82.8,80.762665,COc1ccc(OC)c(Nc2ccsc2)c1
85.2,85.56545,C[C@H](C1=C2C=CC=CC2=CC=C1)NC(NC3=CC(C)=CC(C)=C3)=O
55.2,58.90329,CC(C1=CC=C(CC2CCCC2=O)C=C1)C(OCCn3cncc3)=O
95.4,95.26608,CC1=C(C)C(NC2=CC=CC(OC(C)C)=C2)=CC=C1
78.0,80.54051,COC1=CC=C(C=C1OC)NC2=CC=CC=C2F
84.0,83.489334,CC(C=C1)=CC=C1NC(C=N2)=CC=C2OCC
75.0,78.82148,COC(N=C1)=CC=C1NC2=CC(F)=CC(F)=C2
57.6,61.821857,OCc1ccc(Nc2cc(ccn2)C#N)cc1
79.2,84.48611,COC1=CC(OC)=CC(NC(C=C2)=CC=C2C(OC)=O)=C1
52.2,54.93158,O=[N+]([O-])C1=CC=CC=C1N(CC2)CCC2N3CCCCC3
57.6,50.127323,Cc1ccc(Nc2cccc(C)n2)c(C)c1
72.6,71.825096,CC1=CC(NC2=CC=C3N=CC=NC3=C2)=CS1
94.8,86.11266,CC(C1=CC=CC=C1NCC(C2=CC=CC=C2)C3=CC=CC=C3)=O
60.0,59.03425,FC(F)(F)C1=CC(N2C=C(N=C2)C)=CC(NC3=CC=C(C(C)=O)C=C3)=C1
94.2,92.97612,O=[N+]([O-])C1=CC=C(N(C2CCCCC2)C)N=C1C
85.2,84.45673,BrC(C=C1C)=CC=C1CNC(C=C2)=CC=C2C(C)=O
82.2,84.12763,FC(F)(C1=C(NC(N2C(C=CC=C3)=C3OCC2)=O)C=CC=C1)F
90.0,88.37111,COC1=NC(N2CC3=CC=CC=C3CC2)=C(N(=O)=O)C=C1
59.4,55.69155,O=C(C1=CC=CC(NC2=NC=CC=C2)=C1)OCC
75.6,86.512276,CN(C(C=C1C)=C(C=C1[N+]([O-])=O)[N+]([O-])=O)CC2=CC=C(C=C2)OC
91.8,95.29488,CC(=O)c1cccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)c1
52.2,52.16021,COC1=CN=C(C=C1)CNCC2=CC=C(F)C=C2
55.8,58.92436,COC(N=C1)=CC=C1NC(C=C2)=CC=C2CO
82.8,81.306404,O=C(C1=CC=C(C=C1)NC(NC2=CC=C(C=C2)OC3=CC=CC=C3)=O)OC
75.6,69.0312,CC(C=CC1=CC=C2)=NC1=C2NC(C=C3)=CC4=C3NN=C4C
51.6,45.243683,Cc1cc(NCC2CC2)nc2ccccc12
65.4,65.48687,CC1=CC(C)=NC(NC(O2)=CC=C2C=O)=N1
94.8,87.58518,O=C(OCC)C1=C(NC2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)C=CC(C)=C1
43.2,49.953552,CCOC1=CC=C(NC2=NC=CC=C2)C=N1
78.0,79.86761,COC1=CC(OC)=CC(NC2=NC3=CC=CC=C3O2)=C1
77.4,82.36579,CC(C)C1=CC=CC=C1NC(NC2=CC=C(N3N=CC=C3)C=C2)=O
57.6,55.950394,COC1=CC=C(NC2=CC=C3N=CC=CC3=C2)C=C1
58.2,58.267662,CCOC1=CC2=CC=C(NC3=NC=CC=C3)C=C2C=C1
65.4,66.00401,O=C(NC1CN(C(C2=CC=CC=C2)C3=CC=CC=C3)C1)NC4=CC(F)=CC=C4F
88.8,90.03593,COC(N=C1)=CC=C1NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2
90.0,84.231865,COC(=O)c1cc(F)ccc1Nc1ccsc1
82.8,82.25259,CC1=CC(NC2=CC=CN=C2OC)=CC=C1OC
55.8,62.922134,FC1=CC=C(CN2CC(OCC2)CNCC3=CC=CC(OC4=CC=CC=C4)=C3)C=C1
80.4,85.480896,CC1=CC=C(C=C1)CNC(C=C2C)=CC=C2C#N
58.2,57.465157,O=[N+]([O-])C1=CC=C(NC2CCN(CC2)CC3=CC=CC=C3)C=C1
55.8,55.42987,CN(CC1CCCC1)C2=NC=CC=C2
45.6,42.078075,Cc1ccc(Nc2ccnc(C)c2)nc1
76.8,74.33168,CN(C(NC1=CC=CC=C1OC)=O)C2=CC=CC=C2
58.2,57.11788,FC1=CC=CN=C1CNC(C(C)=NO2)=C2C
97.302574,95.8229,C#CC(C=C1)=CC=C1CN2C3=CC=CC=C3CCC2C
70.2,71.53949,O=C(OC)C1=CC=NC(NC2=CC=C(OC)C(F)=C2)=C1
50.4,64.84022,CC1=CN=C(NC2CCC2)N=C1
76.8,76.32981,O=[N+]([O-])C1=CC=CC2=C1NN=C2C3=CC=C(C(F)=C3)OC
55.2,62.34037,C(Nc1cnc2ccnn2c1)C1CCCCC1
57.6,56.19342,[O-][N+](=O)c1ccc(Nc2ccc3ccccc3n2)nc1
79.2,80.50647,FC(F)(F)C(C=C1C)=CC=C1NC2=NC=CN=C2
98.50266,96.36582,CC(C=C1C)=CC=C1NC2=CC(C)=C(F)C(C)=C2
64.2,57.361244,CC1=NC=CC(NC2=CC=C(C3=CC=CC=C3)C=C2)=C1
79.2,77.77198,CC(C)CNC1=CC=C(C#N)C=C1
50.4,52.127926,C(Nc1ccc2cnccc2c1)C1CC1
84.0,64.92654,O=C1OCC(N1C(NC2=CC=CC(Cl)=C2)=O)C3=CC=CC=C3
62.4,59.964687,COC1=CC=C(C=C1)CNC2=NC=CC(C)=N2
60.6,56.03221,[O-][N+](C(C=C1)=CC2=C1NC=C2CNC3=CC=C(N4C=CN=C4C)C=C3)=O
77.4,79.71877,O=C(C1=CC=NC=C1NC2=CC(C(OCC)=O)=CC=C2)OC
51.0,51.30761,COC1=CC2=CC=C(NC3=CC=NC=C3)C=C2C=C1
52.2,59.194683,CC1=C([N+]([O-])=O)C(NC(C=C2)=NC=C2C)=NC=C1
89.4,87.78623,CC(=O)c1cccc(Nc2ccccc2C(=O)c2ccccc2)c1
50.4,52.519085,CCN1C(CNC(C=C2C)=NC=C2[N+]([O-])=O)CCC1
79.2,86.36155,CC(C=C1C)=CC=C1NC(C=C2)=CC=C2C(C)=O
55.2,51.376328,CC1=CC=CC(NC2=CC(OC)=CC(OC)=C2)=N1
80.4,82.88427,CC(C=C1)=CC=C1NC2=CC=C(C=C2)C(C)=O
62.4,76.92803,O=[N+](C1=C(NC2=CC=C(C=C2C)C(OC)=O)C=CN=C1)[O-]
72.0,73.66825,COC(=O)c1ccc(Nc2nccc(C)n2)cc1F
90.0,84.51739,IC(C=C1)=CC=C1NC(NC2=CC(C(F)(F)F)=CC=C2OC)=O
79.8,83.42375,ClC1=CC(CNC(NC2=CC(C)=CC(C)=C2)=O)=CC=C1OC
64.2,62.763527,COC(=O)c1ccncc1Nc1ccc(cn1)C#N
55.2,58.181828,FC1=CC=C(C=C1)CN2CC(CNC(NC3=C(C=CC=C3Cl)F)=O)OCC2
64.8,68.662605,COc1ccc(Nc2ccc(CO)cc2)cc1
59.4,57.892242,CC(C)C1=CC=C(NC2=NC=CC=C2)C=C1
78.6,81.94453,N#CC1=CC=C(NCCC2=CC=CS2)C=C1C
86.4,88.77579,O=C(C1=CC=CC=C1)C2=CC=CC=C2C3=CC(OC)=CC=C3OC
80.4,79.428986,CCOC(C=C1)=CC=C1NC(NC2=CC=CC(Cl)=C2)=O
46.2,46.096455,COC1=CC(CNC2=CC=CC=C2)=NC=C1
67.2,67.09994,Cc1ccc(Nc2cncnc2C)c(C)c1
51.6,50.229786,CC(C1=CC=C(NCCN2CCOCC2)C(C(F)(F)F)=C1)=O
43.8,47.645718,CC1=CC(NC2=CC=CC=C2)=NC=C1
78.0,77.80844,CSc1ccc(Nc2ccc3oc(=O)ccc3c2)cc1
80.4,48.617294,COC(C=C1)=CC=C1NC2=CC=CC(Cl)=N2
88.8,82.95569,O=[N+]([O-])C1=CN=C(NC2=CC=C(C=C2)CC)C(C)=C1
60.0,63.29077,COC1=CC=C(C=C1OC)NC(C=C2)=NN2C
74.4,74.83832,O=C(C1=CC(C)=CC=C1NC2=CC=C(C=C2)C(C)=O)O
57.0,61.887398,CN1C=CC(CNC2=CC=CC=C2)=N1
90.0,92.91363,O=C(C1=NC(C2=CC=CC=C2)=CC=C1)OCC(CC3)CCN3C(OCC4=CC=CC=C4)=O
64.2,63.3292,CCOC1=NC=CC(NC2=CC=C(C(C)(C)C)C=C2)=C1
87.6,87.44779,CN(C1=C(N(=O)=O)C=CC(OC)=N1)CC2=CC=C(C=C2)OC
90.6,88.866684,COc1ccc(Nc2ccccc2C)cc1C
58.2,57.87666,CC1=NC=CC=C1NC2=CC=CC(C3=CC=CC=C3)=C2
84.0,89.77567,O=CC1=CC=C(N2CCCC3=CC=CC=C23)C=C1
84.0,85.49038,Cc1ccccc1Nc1ccc2OCCOc2c1
72.6,77.259476,COC(C=C1)=CC=C1NC2=CC=C(C(C)=O)C=C2
93.0,93.956184,COc1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)cn1
50.4,48.29138,CC1=CC(NC(NC2=CC=NC=C2)=O)=CC=C1
70.8,73.328636,COC1=CC=C(CNC(NCCOC2=CC=CC=C2)=O)C=C1
60.6,56.88356,CN1C(CNC2=CC(C(OCC)=O)=CC=C2)=NC3=CC=CC=C13
46.8,64.836006,O=C(OC)C1=NC=CC(NC(C=C2)=CC(OC)=C2C=O)=C1
84.0,81.979385,CC(C1=CC=C(NCCC2=CC=CS2)C(C(F)(F)F)=C1)=O
97.2,92.306564,Cc1cc(F)ccc1Nc1ccc(cc1C)C(F)(F)F
72.0,74.49198,COc1ccc(OC)c(Nc2ccc(s2)C(C)=O)c1
44.4,47.97555,COC1=CC=C(OC)C(NC2=CC=NC=C2)=C1
70.100655,74.015274,FC(F)(F)C1=NC=CC(NC(C=C2)=NC=C2C#N)=C1
84.6,84.72471,CC(C)(C)C1=CC=C(NC2=CC=C3N=CC=NC3=C2)C=C1
75.0,76.877205,O=C(C1=CC=C(C=C1)NC(N2CC3=CC=CC=C3CC2)=O)OC
65.4,83.778694,CC1=CC=CN=C1NC(C=C2)=CC(C3=C4C=CC=C3)=C2N4CC
56.4,59.479443,Cc1cnc(Nc2ccc(O)c(C)c2)nc1
82.2,85.1816,COC1CCN(C(C(N(=O)=O)=C2)=CC=C2C(OCC)=O)CC1
54.0,58.18257,COC1=CC=C(C=C1OC)NC2=CN3C(C=C2)=NC=N3
57.0,56.722816,CN1CCCC1CCNC(C=C2C(F)(F)F)=CC=C2C#N
77.30116,80.5893,CC(C=C1C)=CC=C1NC(C=C2)=NC=C2C#N
73.8,76.86344,C#CC(C=C1)=CC=C1NC(C=C2)=CN=C2OC
87.6,86.202866,ClC(C=CC=C1)=C1CNC2=CC=CC=C2
73.2,71.69049,CC(=O)c1ccc(cc1)N1CCCC1
81.75147,86.325005,C1(CNC2=CC=C(C=C2)OCC3=CC=CC=C3)=CC4=C(C=C1)OCO4
57.0,56.9038,CCN1C(CNC(C=C2)=NC=C2C(F)(F)F)CCC1
72.0,75.89485,CC(=O)c1cccc(Nc2ccc(cc2)C#N)c1
78.6,75.17904,COc1ccc(Nc2ccc(F)cc2C)cn1
97.8,96.31675,O=[N+]([O-])C1=CC(C)=CC(NCCC(C2=CC=CC=C2)C3=CC=CC=C3)=C1
87.0,91.01704,O=C(C1=NC=C(C(F)(F)F)C=C1)OCC2CCCC2
82.2,76.04056,O=C(C1=CC(F)=CC=C1NC2=CC=C(S2)C(C)=O)OC
58.2,54.65039,CCN1CCN(C2=C(N(=O)=O)C=CC(C(F)(F)F)=C2)CC1
58.8,59.535194,COc1ccnc(Nc2ccc(C)c(I)c2)c1
57.6,56.62866,CC1=NC=CC=C1NC2=CC=C(OC3=CC=CC=C3)C=C2
49.2,62.60358,CC(N=C1C)=CC=C1NC2=CC(F)=C(F)C=C2C#N
49.8,47.23005,C1(NC2=CSC=C2)=CC=CN3C1=NC=C3
62.4,62.316093,CC(C1=NC=C(NC2=CC3=C(OCO3)C=C2)C=C1)=O
87.6,84.76997,CC1=CC(NCCOCC2=CC=CC=C2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O
85.251724,72.51089,O=C(C1=CC=C(C(F)(F)F)C=C1)NC(C=C2OC)=C(OC)C=C2C=O
75.0,74.23417,FC1=CC(F)=CC(NC(NC(C=C2)=CC=C2C(C)=O)=O)=C1
85.2,78.89304,C=CC1=CC=C(C=C1)NC(NC2=C(C(Cl)=CC=C2)F)=O
51.0,53.45469,COC1=NC(NCCCN2C=CN=C2)=C(N(=O)=O)C=C1
55.8,55.18834,CN1C=CN=C1CNC2=CC=CC(CC)=C2
81.6,84.956955,CC(C)(OC(NC1CCN(C(C=C2)=CC=C2[N+]([O-])=O)CC1)=O)C
76.8,75.71816,COC(N=C1)=CC=C1NC2=CC(F)=CC=C2
