C,gamma,epsilon
95.61804350396777,0.010337612275657163,0.0054368409978560826
233.59845166098964,0.005646589010210303,0.060799344596031764
62.32225648775879,0.008251967833495522,0.0020355581613754705
409.76046014033113,0.003249615645936482,0.029988116851158535
176.24247255158733,0.0039104116486135855,0.3204763760035393
