Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[84.58180021660188, 49.27457655015108, 71.83001640679429]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[67.039926206564, 49.84875431427105, 59.912440794312985]",6.241715292496603,0,0.9189387624351091,False,"(30, 120)","Interval: [59.912440794312985, 67.039926206564] req=9 act=7.13"
2,AM-III,"[88.27720311969537, 71.8771126117264, 80.0688959913555]",2.975733164021648,0,0.9661848504088449,False,"(30, 150)","Interval: [71.8771126117264, 80.0688959913555] req=9 act=8.19; Interval: [80.0688959913555, 88.27720311969537] req=9 act=8.21"
3,AM-IV,"[68.12642502211114, 56.56062427202408, 60.748856394919834]",7.413007858155763,0,0.9037271706733018,False,"(30, 120)","Interval: [56.56062427202408, 60.748856394919834] req=9 act=4.19; Interval: [60.748856394919834, 68.12642502211114] req=9 act=7.38"
4,AM-V,"[69.11033573451533, 69.44651513911298, 70.3651443418843]",32.24663981685313,0,0.6335609111721234,False,"(30, 150)","Interval: [69.11033573451533, 69.44651513911298] req=9 act=0.34; Interval: [69.44651513911298, 70.3651443418843] req=9 act=0.92"
5,AM-VI,"[78.44534745086982, 65.54911744238913, 80.15611241976646]",24.297450103677864,0,0.754571211073961,False,"(30, 180)","Interval: [78.44534745086982, 80.15611241976646] req=9 act=1.71"
