Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[69.66513405325257, 37.3584481987548, 53.81650331551455]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[56.70650748669579, 39.71461192305918, 53.828989700371494]",20.408274045585674,0,0.7349574799274587,False,"(30, 120)","Interval: [53.828989700371494, 56.70650748669579] req=9 act=2.88"
2,AM-III,"[85.19098733850029, 61.14871524369332, 75.86835190351971]",0.0,0,1.0,False,"(30, 150)",None
3,AM-IV,"[57.24500127504188, 46.92933793791176, 48.60997664270652]",4.266318431884321,0,0.9445932671183854,False,"(30, 120)","Interval: [46.92933793791176, 48.60997664270652] req=9 act=1.68; Interval: [48.60997664270652, 57.24500127504188] req=9 act=8.64"
4,AM-V,"[71.64415520475652, 59.955287086975915, 70.44985269270911]",26.018991626508665,0,0.7043296406078561,False,"(30, 150)","Interval: [70.44985269270911, 71.64415520475652] req=9 act=1.19"
5,AM-VI,"[69.23457759601519, 55.75953087676367, 59.13173142733413]",2.3449164372623077,0,0.9763139753811888,False,"(30, 180)","Interval: [55.75953087676367, 59.13173142733413] req=9 act=3.37"
