Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[48.61757210011643, 35.9228275577105, 59.38883258736653]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[36.90202262896205, 34.45311327175292, 46.13582665117989]",21.836968809302892,0,0.7164030024765858,False,"(30, 120)","Interval: [34.45311327175292, 36.90202262896205] req=9 act=2.45"
2,AM-III,"[81.6861852605364, 55.94571951549693, 88.59098759409727]",6.9839922214637795,0,0.9206364520288207,False,"(30, 150)","Interval: [81.6861852605364, 88.59098759409727] req=9 act=6.90"
3,AM-IV,"[49.85684836369655, 47.839939127337196, 54.96304489318354]",36.256314113845505,0,0.5291387777422661,False,"(30, 120)","Interval: [47.839939127337196, 49.85684836369655] req=9 act=2.02; Interval: [49.85684836369655, 54.96304489318354] req=9 act=5.11"
4,AM-V,"[65.1247135021148, 60.00952881685296, 66.7714600430258]",37.460229246090556,0,0.5743155767489709,False,"(30, 150)","Interval: [60.00952881685296, 65.1247135021148] req=9 act=5.12; Interval: [65.1247135021148, 66.7714600430258] req=9 act=1.65"
5,AM-VI,"[61.40499888265229, 54.640719134284225, 81.1490095608078]",7.452400838773106,0,0.9247232238507768,False,"(30, 180)","Interval: [54.640719134284225, 61.40499888265229] req=9 act=6.76"
