Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[54.61807493062816, 43.27197904410969, 46.88281337121655]",6.461280499000104,0.0,0.9160872662467519,False,"(30, 120)","Interval: [43.27197904410969, 46.88281337121655] req=9.0 act=3.61; Interval: [46.88281337121655, 54.61807493062816] req=9.0 act=7.74"
1,AM-II,"[39.827842045905044, 43.90237850316875, 39.74441072150367]",46.14010739444974,0.0,0.40077782604610723,False,"(30, 120)","Interval: [39.74441072150367, 39.827842045905044] req=9.0 act=0.08; Interval: [39.827842045905044, 43.90237850316875] req=9.0 act=4.07"
2,AM-III,"[82.21552134025438, 67.53205075270324, 74.57256184223257]",5.339922052623413,0.0,0.9393190675838249,False,"(30, 150)","Interval: [67.53205075270324, 74.57256184223257] req=9.0 act=7.04; Interval: [74.57256184223257, 82.21552134025438] req=9.0 act=7.64"
3,AM-IV,"[45.3406486770725, 47.55520261356356, 49.97544387317961]",25.359719686856455,0.0,0.6706529910797863,False,"(30, 120)","Interval: [45.3406486770725, 47.55520261356356] req=9.0 act=2.21; Interval: [47.55520261356356, 49.97544387317961] req=9.0 act=2.42"
4,AM-V,"[64.10972745854282, 60.703912553931815, 63.99623085701707]",31.999878701961965,0.0,0.6363650147504322,False,"(30, 150)","Interval: [60.703912553931815, 63.99623085701707] req=9.0 act=3.29; Interval: [63.99623085701707, 64.10972745854282] req=9.0 act=0.11"
5,AM-VI,"[64.37702510175232, 61.556765234699434, 67.9109844516816]",38.81926927672611,0.0,0.6078861689219585,False,"(30, 180)","Interval: [61.556765234699434, 64.37702510175232] req=9.0 act=2.82; Interval: [64.37702510175232, 67.9109844516816] req=9.0 act=3.53"
