Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[82.78223177741673, 52.58655809011886, 54.12395155271642]",3.1094193905843484,0.0,0.959617929992411,False,"(30, 120)","Interval: [52.58655809011886, 54.12395155271642] req=9.0 act=1.54"
1,AM-II,"[66.58321572970827, 45.37562033394407, 44.56712170907386]",3.4131255729707455,0.0,0.9556736938575228,False,"(30, 120)","Interval: [44.56712170907386, 45.37562033394407] req=9.0 act=0.81"
2,AM-III,"[69.21159109824188, 62.687420439636696, 62.074192757768145]",11.74725293720415,0.0,0.8665084893499528,False,"(30, 150)","Interval: [62.074192757768145, 62.687420439636696] req=9.0 act=0.61; Interval: [62.687420439636696, 69.21159109824188] req=9.0 act=6.52"
3,AM-IV,"[48.16421290267429, 46.42713333289402, 43.71499194160655]",26.829675854362677,0.0,0.6515626512420432,False,"(30, 120)","Interval: [43.71499194160655, 46.42713333289402] req=9.0 act=2.71; Interval: [46.42713333289402, 48.16421290267429] req=9.0 act=1.74"
4,AM-V,"[64.25456033045737, 64.66690490607206, 59.73150632455025]",43.5486713949273,0.0,0.5051287341485535,False,"(30, 150)","Interval: [59.73150632455025, 64.25456033045737] req=9.0 act=4.52; Interval: [64.25456033045737, 64.66690490607206] req=9.0 act=0.41"
5,AM-VI,"[64.1709080035354, 65.34208846614061, 56.347449029398604]",30.017868544193316,0.0,0.69678920662431,False,"(30, 180)","Interval: [56.347449029398604, 64.1709080035354] req=9.0 act=7.82; Interval: [64.1709080035354, 65.34208846614061] req=9.0 act=1.17"
