Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[80.98185436837423, 62.262420668295164, 48.625964224575505]",0.0,0,1.0,False,"(30, 120)",None
1,AM-II,"[56.48107561130719, 51.14888521171298, 42.85625350377637]",12.520768789712378,0,0.8373926131206184,False,"(30, 120)","Interval: [42.85625350377637, 51.14888521171298] req=9 act=8.29; Interval: [51.14888521171298, 56.48107561130719] req=9 act=5.33"
2,AM-III,"[80.28562718016767, 74.43374620186614, 68.12000971004585]",11.6130065340698,0,0.8680340166582977,False,"(30, 150)","Interval: [68.12000971004585, 74.43374620186614] req=9 act=6.31; Interval: [74.43374620186614, 80.28562718016767] req=9 act=5.85"
3,AM-IV,"[46.85906865795652, 49.74591016418375, 43.89950421671684]",40.51198017511031,0,0.47387038733622977,False,"(30, 120)","Interval: [43.89950421671684, 46.85906865795652] req=9 act=2.96; Interval: [46.85906865795652, 49.74591016418375] req=9 act=2.89"
4,AM-V,"[67.76488935645058, 68.38661238243867, 61.16156713487665]",35.916515841459926,0,0.5918577745288645,False,"(30, 150)","Interval: [61.16156713487665, 67.76488935645058] req=9 act=6.60; Interval: [67.76488935645058, 68.38661238243867] req=9 act=0.62"
5,AM-VI,"[68.10720939550339, 67.58526348205285, 58.38513211934209]",28.26018028849821,0,0.714543633449513,False,"(30, 180)","Interval: [67.58526348205285, 68.10720939550339] req=9 act=0.52"
