Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[76.18180602960842, 53.171277354450275, 62.998054248772995]",0.0,0.0,1.0,False,"(30, 120)",None
1,AM-II,"[63.2638255328859, 47.768496308567045, 52.75618845539367]",1.6717949388222397,0.0,0.978288377417893,False,"(30, 120)","Interval: [47.768496308567045, 52.75618845539367] req=9.0 act=4.99"
2,AM-III,"[82.15409827150239, 67.09380365364098, 73.93933610362603]",3.5151542529183644,0.0,0.9600550653077459,False,"(30, 150)","Interval: [67.09380365364098, 73.93933610362603] req=9.0 act=6.85; Interval: [73.93933610362603, 82.15409827150239] req=9.0 act=8.21"
3,AM-IV,"[51.23163041305475, 50.797330561661944, 56.12611331831581]",42.23739081115378,0.0,0.4514624569980029,False,"(30, 120)","Interval: [50.797330561661944, 51.23163041305475] req=9.0 act=0.43; Interval: [51.23163041305475, 56.12611331831581] req=9.0 act=4.89"
4,AM-V,"[65.13086554722041, 65.5324227777164, 63.55866308333829]",53.42080101873961,0.0,0.392945442968868,False,"(30, 150)","Interval: [63.55866308333829, 65.13086554722041] req=9.0 act=1.57; Interval: [65.13086554722041, 65.5324227777164] req=9.0 act=0.40"
5,AM-VI,"[66.05559206041639, 61.56003195345551, 71.15544626350683]",28.01528563316225,0.0,0.717017316836745,False,"(30, 180)","Interval: [61.56003195345551, 66.05559206041639] req=9.0 act=4.50; Interval: [66.05559206041639, 71.15544626350683] req=9.0 act=5.10"
