Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[82.18187935436137, 52.58655809011886, 65.90013673984947]",0.0,0.0,1.0,False,"(30, 120)",None
1,AM-II,"[69.58311128418822, 45.37562033394407, 50.54691222034596]",1.5952950473325462,0.0,0.9792818825021747,False,"(30, 120)","Interval: [45.37562033394407, 50.54691222034596] req=9.0 act=5.17"
2,AM-III,"[69.94335067056466, 62.687420439636696, 64.26923771310024]",14.17719961117547,0.0,0.838895458963915,False,"(30, 150)","Interval: [62.687420439636696, 64.26923771310024] req=9.0 act=1.58; Interval: [64.26923771310024, 69.94335067056466] req=9.0 act=5.67"
3,AM-IV,"[51.418962229844546, 46.42713333289402, 51.235572791814526]",31.135185432016392,0.0,0.5956469424413455,False,"(30, 120)","Interval: [46.42713333289402, 51.235572791814526] req=9.0 act=4.81; Interval: [51.235572791814526, 51.418962229844546] req=9.0 act=0.18"
4,AM-V,"[64.71228353239587, 64.66690490607206, 61.28880341523583]",32.19119562440554,0.0,0.6341909588135735,False,"(30, 150)","Interval: [61.28880341523583, 64.66690490607206] req=9.0 act=3.38; Interval: [64.66690490607206, 64.71228353239587] req=9.0 act=0.05"
5,AM-VI,"[70.44031873348581, 65.34208846614061, 65.9493537012502]",18.527089377918976,0.0,0.8128576830513234,False,"(30, 180)","Interval: [65.34208846614061, 65.9493537012502] req=9.0 act=0.61; Interval: [65.9493537012502, 70.44031873348581] req=9.0 act=4.49"
