Dataset_ID,Method,Values,Distance_Penalty,Range_Penalty,Final_Score,Is_Strict_Penalty,Value_Range,Violations
0,AM-I,"[85.0479738501804, 53.41115186721401, 67.58545910370532]",0.0,0.0,1.0,False,"(30, 120)",None
1,AM-II,"[65.64195732157559, 54.33020949662331, 56.65401309427164]",2.8219344099667003,0.0,0.9633515011692636,False,"(30, 120)","Interval: [54.33020949662331, 56.65401309427164] req=9.0 act=2.32; Interval: [56.65401309427164, 65.64195732157559] req=9.0 act=8.99"
2,AM-III,"[94.80930331408018, 74.3255985387575, 76.43723931535558]",2.870149676417467,0.0,0.9673846627679833,False,"(30, 150)","Interval: [74.3255985387575, 76.43723931535558] req=9.0 act=2.11"
3,AM-IV,"[69.21069299309761, 57.55796137622945, 57.46129411949614]",3.70972197636112,0.0,0.9518217925147906,False,"(30, 120)","Interval: [57.46129411949614, 57.55796137622945] req=9.0 act=0.10"
4,AM-V,"[77.93606394569505, 71.4803321290897, 82.67287705972802]",22.69151689787227,0.0,0.7421418534332697,False,"(30, 150)","Interval: [71.4803321290897, 77.93606394569505] req=9.0 act=6.46; Interval: [77.93606394569505, 82.67287705972802] req=9.0 act=4.74"
5,AM-VI,"[82.59312578544792, 65.34218197223652, 67.9760849105399]",2.652540442373592,0.0,0.9732066621982466,False,"(30, 180)","Interval: [65.34218197223652, 67.9760849105399] req=9.0 act=2.63"
